Country,col,n.x,val,Year.x,n.x.x,WPF_mean,Year.x.x,n.y,polity2_M,democ_M,autoc_M,Year.y,Entity,Region,Region_num,polity_Bin,Series,n.y.y,Value,Year.y.y
QAT,ConfTV_M,1,1.80740037950664,2010,9,61.54333333333334,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-10,0,10,2013_2014_2015_2016_2017_2018,Qatar,"Middle East 
&
 North Africa",5,Autoc,Rule of Law: Estimate,9,0.8127596113416884,2013_2014_2015_2016_2017_2018_2019_2020_2021
QAT,FightForCountry_M,1,0.980132450331126,2010,9,61.54333333333334,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-10,0,10,2013_2014_2015_2016_2017_2018,Qatar,"Middle East 
&
 North Africa",5,Autoc,GDP per capita (current US$),9,69320.2998581497,2013_2014_2015_2016_2017_2018_2019_2020_2021
QAT,FightForCountry_M,1,0.980132450331126,2010,9,61.54333333333334,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-10,0,10,2013_2014_2015_2016_2017_2018,Qatar,"Middle East 
&
 North Africa",5,Autoc,Government Effectiveness: Estimate,9,0.8556962940427989,2013_2014_2015_2016_2017_2018_2019_2020_2021
QAT,FightForCountry_M,1,0.980132450331126,2010,9,61.54333333333334,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-10,0,10,2013_2014_2015_2016_2017_2018,Qatar,"Middle East 
&
 North Africa",5,Autoc,Rule of Law: Estimate,9,0.8127596113416884,2013_2014_2015_2016_2017_2018_2019_2020_2021
QAT,GeneralTrust_M,1,0.214353163361662,2010,9,61.54333333333334,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-10,0,10,2013_2014_2015_2016_2017_2018,Qatar,"Middle East 
&
 North Africa",5,Autoc,GDP per capita (current US$),9,69320.2998581497,2013_2014_2015_2016_2017_2018_2019_2020_2021
QAT,GeneralTrust_M,1,0.214353163361662,2010,9,61.54333333333334,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-10,0,10,2013_2014_2015_2016_2017_2018,Qatar,"Middle East 
&
 North Africa",5,Autoc,Government Effectiveness: Estimate,9,0.8556962940427989,2013_2014_2015_2016_2017_2018_2019_2020_2021
QAT,GeneralTrust_M,1,0.214353163361662,2010,9,61.54333333333334,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-10,0,10,2013_2014_2015_2016_2017_2018,Qatar,"Middle East 
&
 North Africa",5,Autoc,Rule of Law: Estimate,9,0.8127596113416884,2013_2014_2015_2016_2017_2018_2019_2020_2021
QAT,IntPoli_M,1,2.28503787878788,2010,9,61.54333333333334,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-10,0,10,2013_2014_2015_2016_2017_2018,Qatar,"Middle East 
&
 North Africa",5,Autoc,GDP per capita (current US$),9,69320.2998581497,2013_2014_2015_2016_2017_2018_2019_2020_2021
QAT,IntPoli_M,1,2.28503787878788,2010,9,61.54333333333334,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-10,0,10,2013_2014_2015_2016_2017_2018,Qatar,"Middle East 
&
 North Africa",5,Autoc,Government Effectiveness: Estimate,9,0.8556962940427989,2013_2014_2015_2016_2017_2018_2019_2020_2021
QAT,IntPoli_M,1,2.28503787878788,2010,9,61.54333333333334,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-10,0,10,2013_2014_2015_2016_2017_2018,Qatar,"Middle East 
&
 North Africa",5,Autoc,Rule of Law: Estimate,9,0.8127596113416884,2013_2014_2015_2016_2017_2018_2019_2020_2021
QAT,SocialNormObedience_M,1,0.467924528301887,2010,9,61.54333333333334,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-10,0,10,2013_2014_2015_2016_2017_2018,Qatar,"Middle East 
&
 North Africa",5,Autoc,GDP per capita (current US$),9,69320.2998581497,2013_2014_2015_2016_2017_2018_2019_2020_2021
QAT,SocialNormObedience_M,1,0.467924528301887,2010,9,61.54333333333334,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-10,0,10,2013_2014_2015_2016_2017_2018,Qatar,"Middle East 
&
 North Africa",5,Autoc,Government Effectiveness: Estimate,9,0.8556962940427989,2013_2014_2015_2016_2017_2018_2019_2020_2021
QAT,SocialNormObedience_M,1,0.467924528301887,2010,9,61.54333333333334,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-10,0,10,2013_2014_2015_2016_2017_2018,Qatar,"Middle East 
&
 North Africa",5,Autoc,Rule of Law: Estimate,9,0.8127596113416884,2013_2014_2015_2016_2017_2018_2019_2020_2021
QAT,SocialNormRespect_M,1,0.771698113207547,2010,9,61.54333333333334,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-10,0,10,2013_2014_2015_2016_2017_2018,Qatar,"Middle East 
&
 North Africa",5,Autoc,GDP per capita (current US$),9,69320.2998581497,2013_2014_2015_2016_2017_2018_2019_2020_2021
QAT,SocialNormRespect_M,1,0.771698113207547,2010,9,61.54333333333334,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-10,0,10,2013_2014_2015_2016_2017_2018,Qatar,"Middle East 
&
 North Africa",5,Autoc,Government Effectiveness: Estimate,9,0.8556962940427989,2013_2014_2015_2016_2017_2018_2019_2020_2021
QAT,SocialNormRespect_M,1,0.771698113207547,2010,9,61.54333333333334,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-10,0,10,2013_2014_2015_2016_2017_2018,Qatar,"Middle East 
&
 North Africa",5,Autoc,Rule of Law: Estimate,9,0.8127596113416884,2013_2014_2015_2016_2017_2018_2019_2020_2021
QAT,SocialNormUnselfishness_M,1,0.326415094339623,2010,9,61.54333333333334,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-10,0,10,2013_2014_2015_2016_2017_2018,Qatar,"Middle East 
&
 North Africa",5,Autoc,GDP per capita (current US$),9,69320.2998581497,2013_2014_2015_2016_2017_2018_2019_2020_2021
QAT,SocialNormUnselfishness_M,1,0.326415094339623,2010,9,61.54333333333334,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-10,0,10,2013_2014_2015_2016_2017_2018,Qatar,"Middle East 
&
 North Africa",5,Autoc,Government Effectiveness: Estimate,9,0.8556962940427989,2013_2014_2015_2016_2017_2018_2019_2020_2021
QAT,SocialNormUnselfishness_M,1,0.326415094339623,2010,9,61.54333333333334,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-10,0,10,2013_2014_2015_2016_2017_2018,Qatar,"Middle East 
&
 North Africa",5,Autoc,Rule of Law: Estimate,9,0.8127596113416884,2013_2014_2015_2016_2017_2018_2019_2020_2021
QAT,TrustAcquaintance_M,1,3.30566037735849,2010,9,61.54333333333334,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-10,0,10,2013_2014_2015_2016_2017_2018,Qatar,"Middle East 
&
 North Africa",5,Autoc,GDP per capita (current US$),9,69320.2998581497,2013_2014_2015_2016_2017_2018_2019_2020_2021
QAT,TrustAcquaintance_M,1,3.30566037735849,2010,9,61.54333333333334,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-10,0,10,2013_2014_2015_2016_2017_2018,Qatar,"Middle East 
&
 North Africa",5,Autoc,Government Effectiveness: Estimate,9,0.8556962940427989,2013_2014_2015_2016_2017_2018_2019_2020_2021
QAT,TrustAcquaintance_M,1,3.30566037735849,2010,9,61.54333333333334,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-10,0,10,2013_2014_2015_2016_2017_2018,Qatar,"Middle East 
&
 North Africa",5,Autoc,Rule of Law: Estimate,9,0.8127596113416884,2013_2014_2015_2016_2017_2018_2019_2020_2021
QAT,TrustFamily_M,1,3.89130434782609,2010,9,61.54333333333334,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-10,0,10,2013_2014_2015_2016_2017_2018,Qatar,"Middle East 
&
 North Africa",5,Autoc,GDP per capita (current US$),9,69320.2998581497,2013_2014_2015_2016_2017_2018_2019_2020_2021
QAT,TrustFamily_M,1,3.89130434782609,2010,9,61.54333333333334,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-10,0,10,2013_2014_2015_2016_2017_2018,Qatar,"Middle East 
&
 North Africa",5,Autoc,Government Effectiveness: Estimate,9,0.8556962940427989,2013_2014_2015_2016_2017_2018_2019_2020_2021
QAT,TrustFamily_M,1,3.89130434782609,2010,9,61.54333333333334,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-10,0,10,2013_2014_2015_2016_2017_2018,Qatar,"Middle East 
&
 North Africa",5,Autoc,Rule of Law: Estimate,9,0.8127596113416884,2013_2014_2015_2016_2017_2018_2019_2020_2021
QAT,TrustForeigner_M,1,2.69252601702933,2010,9,61.54333333333334,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-10,0,10,2013_2014_2015_2016_2017_2018,Qatar,"Middle East 
&
 North Africa",5,Autoc,GDP per capita (current US$),9,69320.2998581497,2013_2014_2015_2016_2017_2018_2019_2020_2021
QAT,TrustForeigner_M,1,2.69252601702933,2010,9,61.54333333333334,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-10,0,10,2013_2014_2015_2016_2017_2018,Qatar,"Middle East 
&
 North Africa",5,Autoc,Government Effectiveness: Estimate,9,0.8556962940427989,2013_2014_2015_2016_2017_2018_2019_2020_2021
QAT,TrustForeigner_M,1,2.69252601702933,2010,9,61.54333333333334,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-10,0,10,2013_2014_2015_2016_2017_2018,Qatar,"Middle East 
&
 North Africa",5,Autoc,Rule of Law: Estimate,9,0.8127596113416884,2013_2014_2015_2016_2017_2018_2019_2020_2021
QAT,TrustNeighbor_M,1,3.14638783269962,2010,9,61.54333333333334,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-10,0,10,2013_2014_2015_2016_2017_2018,Qatar,"Middle East 
&
 North Africa",5,Autoc,GDP per capita (current US$),9,69320.2998581497,2013_2014_2015_2016_2017_2018_2019_2020_2021
QAT,TrustNeighbor_M,1,3.14638783269962,2010,9,61.54333333333334,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-10,0,10,2013_2014_2015_2016_2017_2018,Qatar,"Middle East 
&
 North Africa",5,Autoc,Government Effectiveness: Estimate,9,0.8556962940427989,2013_2014_2015_2016_2017_2018_2019_2020_2021
QAT,TrustNeighbor_M,1,3.14638783269962,2010,9,61.54333333333334,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-10,0,10,2013_2014_2015_2016_2017_2018,Qatar,"Middle East 
&
 North Africa",5,Autoc,Rule of Law: Estimate,9,0.8127596113416884,2013_2014_2015_2016_2017_2018_2019_2020_2021
QAT,TrustPagan_M,1,2.38709677419355,2010,9,61.54333333333334,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-10,0,10,2013_2014_2015_2016_2017_2018,Qatar,"Middle East 
&
 North Africa",5,Autoc,GDP per capita (current US$),9,69320.2998581497,2013_2014_2015_2016_2017_2018_2019_2020_2021
QAT,TrustPagan_M,1,2.38709677419355,2010,9,61.54333333333334,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-10,0,10,2013_2014_2015_2016_2017_2018,Qatar,"Middle East 
&
 North Africa",5,Autoc,Government Effectiveness: Estimate,9,0.8556962940427989,2013_2014_2015_2016_2017_2018_2019_2020_2021
QAT,TrustPagan_M,1,2.38709677419355,2010,9,61.54333333333334,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-10,0,10,2013_2014_2015_2016_2017_2018,Qatar,"Middle East 
&
 North Africa",5,Autoc,Rule of Law: Estimate,9,0.8127596113416884,2013_2014_2015_2016_2017_2018_2019_2020_2021
QAT,TrustStranger_M,1,2.1038715769594,2010,9,61.54333333333334,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-10,0,10,2013_2014_2015_2016_2017_2018,Qatar,"Middle East 
&
 North Africa",5,Autoc,GDP per capita (current US$),9,69320.2998581497,2013_2014_2015_2016_2017_2018_2019_2020_2021
QAT,TrustStranger_M,1,2.1038715769594,2010,9,61.54333333333334,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-10,0,10,2013_2014_2015_2016_2017_2018,Qatar,"Middle East 
&
 North Africa",5,Autoc,Government Effectiveness: Estimate,9,0.8556962940427989,2013_2014_2015_2016_2017_2018_2019_2020_2021
QAT,TrustStranger_M,1,2.1038715769594,2010,9,61.54333333333334,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-10,0,10,2013_2014_2015_2016_2017_2018,Qatar,"Middle East 
&
 North Africa",5,Autoc,Rule of Law: Estimate,9,0.8127596113416884,2013_2014_2015_2016_2017_2018_2019_2020_2021
ROU,ConfGV_M,2,3.1667294951472202,2012_2018,9,75.52,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,9,9,0,2013_2014_2015_2016_2017_2018,Romania,"Europe 
&
 Central Asia",3,Democ,GDP per capita (current US$),9,11342.706617602707,2013_2014_2015_2016_2017_2018_2019_2020_2021
ROU,ConfGV_M,2,3.1667294951472202,2012_2018,9,75.52,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,9,9,0,2013_2014_2015_2016_2017_2018,Romania,"Europe 
&
 Central Asia",3,Democ,Government Effectiveness: Estimate,9,-0.05936584207746726,2013_2014_2015_2016_2017_2018_2019_2020_2021
ROU,ConfGV_M,2,3.1667294951472202,2012_2018,9,75.52,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,9,9,0,2013_2014_2015_2016_2017_2018,Romania,"Europe 
&
 Central Asia",3,Democ,Rule of Law: Estimate,9,0.3399124344189962,2013_2014_2015_2016_2017_2018_2019_2020_2021
ROU,ConfTV_M,2,2.79632173663836,2012_2018,9,75.52,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,9,9,0,2013_2014_2015_2016_2017_2018,Romania,"Europe 
&
 Central Asia",3,Democ,GDP per capita (current US$),9,11342.706617602707,2013_2014_2015_2016_2017_2018_2019_2020_2021
ROU,ConfTV_M,2,2.79632173663836,2012_2018,9,75.52,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,9,9,0,2013_2014_2015_2016_2017_2018,Romania,"Europe 
&
 Central Asia",3,Democ,Government Effectiveness: Estimate,9,-0.05936584207746726,2013_2014_2015_2016_2017_2018_2019_2020_2021
ROU,ConfTV_M,2,2.79632173663836,2012_2018,9,75.52,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,9,9,0,2013_2014_2015_2016_2017_2018,Romania,"Europe 
&
 Central Asia",3,Democ,Rule of Law: Estimate,9,0.3399124344189962,2013_2014_2015_2016_2017_2018_2019_2020_2021
ROU,FightForCountry_M,2,0.678119717459551,2012_2018,9,75.52,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,9,9,0,2013_2014_2015_2016_2017_2018,Romania,"Europe 
&
 Central Asia",3,Democ,GDP per capita (current US$),9,11342.706617602707,2013_2014_2015_2016_2017_2018_2019_2020_2021
ROU,FightForCountry_M,2,0.678119717459551,2012_2018,9,75.52,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,9,9,0,2013_2014_2015_2016_2017_2018,Romania,"Europe 
&
 Central Asia",3,Democ,Government Effectiveness: Estimate,9,-0.05936584207746726,2013_2014_2015_2016_2017_2018_2019_2020_2021
ROU,FightForCountry_M,2,0.678119717459551,2012_2018,9,75.52,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,9,9,0,2013_2014_2015_2016_2017_2018,Romania,"Europe 
&
 Central Asia",3,Democ,Rule of Law: Estimate,9,0.3399124344189962,2013_2014_2015_2016_2017_2018_2019_2020_2021
ROU,GeneralTrust_M,2,0.094988231104626,2012_2018,9,75.52,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,9,9,0,2013_2014_2015_2016_2017_2018,Romania,"Europe 
&
 Central Asia",3,Democ,GDP per capita (current US$),9,11342.706617602707,2013_2014_2015_2016_2017_2018_2019_2020_2021
ROU,GeneralTrust_M,2,0.094988231104626,2012_2018,9,75.52,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,9,9,0,2013_2014_2015_2016_2017_2018,Romania,"Europe 
&
 Central Asia",3,Democ,Government Effectiveness: Estimate,9,-0.05936584207746726,2013_2014_2015_2016_2017_2018_2019_2020_2021
ROU,GeneralTrust_M,2,0.094988231104626,2012_2018,9,75.52,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,9,9,0,2013_2014_2015_2016_2017_2018,Romania,"Europe 
&
 Central Asia",3,Democ,Rule of Law: Estimate,9,0.3399124344189962,2013_2014_2015_2016_2017_2018_2019_2020_2021
ROU,IntPoli_M,2,2.94109303753895,2012_2018,9,75.52,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,9,9,0,2013_2014_2015_2016_2017_2018,Romania,"Europe 
&
 Central Asia",3,Democ,GDP per capita (current US$),9,11342.706617602707,2013_2014_2015_2016_2017_2018_2019_2020_2021
ROU,IntPoli_M,2,2.94109303753895,2012_2018,9,75.52,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,9,9,0,2013_2014_2015_2016_2017_2018,Romania,"Europe 
&
 Central Asia",3,Democ,Government Effectiveness: Estimate,9,-0.05936584207746726,2013_2014_2015_2016_2017_2018_2019_2020_2021
ROU,IntPoli_M,2,2.94109303753895,2012_2018,9,75.52,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,9,9,0,2013_2014_2015_2016_2017_2018,Romania,"Europe 
&
 Central Asia",3,Democ,Rule of Law: Estimate,9,0.3399124344189962,2013_2014_2015_2016_2017_2018_2019_2020_2021
ROU,SocialNormObedience_M,2,0.11678314016358698,2012_2018,9,75.52,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,9,9,0,2013_2014_2015_2016_2017_2018,Romania,"Europe 
&
 Central Asia",3,Democ,GDP per capita (current US$),9,11342.706617602707,2013_2014_2015_2016_2017_2018_2019_2020_2021
ROU,SocialNormObedience_M,2,0.11678314016358698,2012_2018,9,75.52,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,9,9,0,2013_2014_2015_2016_2017_2018,Romania,"Europe 
&
 Central Asia",3,Democ,Government Effectiveness: Estimate,9,-0.05936584207746726,2013_2014_2015_2016_2017_2018_2019_2020_2021
ROU,SocialNormObedience_M,2,0.11678314016358698,2012_2018,9,75.52,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,9,9,0,2013_2014_2015_2016_2017_2018,Romania,"Europe 
&
 Central Asia",3,Democ,Rule of Law: Estimate,9,0.3399124344189962,2013_2014_2015_2016_2017_2018_2019_2020_2021
ROU,SocialNormRespect_M,2,0.567137006813739,2012_2018,9,75.52,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,9,9,0,2013_2014_2015_2016_2017_2018,Romania,"Europe 
&
 Central Asia",3,Democ,GDP per capita (current US$),9,11342.706617602707,2013_2014_2015_2016_2017_2018_2019_2020_2021
ROU,SocialNormRespect_M,2,0.567137006813739,2012_2018,9,75.52,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,9,9,0,2013_2014_2015_2016_2017_2018,Romania,"Europe 
&
 Central Asia",3,Democ,Government Effectiveness: Estimate,9,-0.05936584207746726,2013_2014_2015_2016_2017_2018_2019_2020_2021
ROU,SocialNormRespect_M,2,0.567137006813739,2012_2018,9,75.52,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,9,9,0,2013_2014_2015_2016_2017_2018,Romania,"Europe 
&
 Central Asia",3,Democ,Rule of Law: Estimate,9,0.3399124344189962,2013_2014_2015_2016_2017_2018_2019_2020_2021
ROU,SocialNormUnselfishness_M,2,0.112921333149135,2012_2018,9,75.52,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,9,9,0,2013_2014_2015_2016_2017_2018,Romania,"Europe 
&
 Central Asia",3,Democ,GDP per capita (current US$),9,11342.706617602707,2013_2014_2015_2016_2017_2018_2019_2020_2021
ROU,SocialNormUnselfishness_M,2,0.112921333149135,2012_2018,9,75.52,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,9,9,0,2013_2014_2015_2016_2017_2018,Romania,"Europe 
&
 Central Asia",3,Democ,Government Effectiveness: Estimate,9,-0.05936584207746726,2013_2014_2015_2016_2017_2018_2019_2020_2021
ROU,SocialNormUnselfishness_M,2,0.112921333149135,2012_2018,9,75.52,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,9,9,0,2013_2014_2015_2016_2017_2018,Romania,"Europe 
&
 Central Asia",3,Democ,Rule of Law: Estimate,9,0.3399124344189962,2013_2014_2015_2016_2017_2018_2019_2020_2021
ROU,TrustAcquaintance_M,2,2.61364668827039,2012_2018,9,75.52,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,9,9,0,2013_2014_2015_2016_2017_2018,Romania,"Europe 
&
 Central Asia",3,Democ,GDP per capita (current US$),9,11342.706617602707,2013_2014_2015_2016_2017_2018_2019_2020_2021
ROU,TrustAcquaintance_M,2,2.61364668827039,2012_2018,9,75.52,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,9,9,0,2013_2014_2015_2016_2017_2018,Romania,"Europe 
&
 Central Asia",3,Democ,Government Effectiveness: Estimate,9,-0.05936584207746726,2013_2014_2015_2016_2017_2018_2019_2020_2021
ROU,TrustAcquaintance_M,2,2.61364668827039,2012_2018,9,75.52,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,9,9,0,2013_2014_2015_2016_2017_2018,Romania,"Europe 
&
 Central Asia",3,Democ,Rule of Law: Estimate,9,0.3399124344189962,2013_2014_2015_2016_2017_2018_2019_2020_2021
ROU,TrustFamily_M,2,3.753383585081425,2012_2018,9,75.52,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,9,9,0,2013_2014_2015_2016_2017_2018,Romania,"Europe 
&
 Central Asia",3,Democ,GDP per capita (current US$),9,11342.706617602707,2013_2014_2015_2016_2017_2018_2019_2020_2021
ROU,TrustFamily_M,2,3.753383585081425,2012_2018,9,75.52,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,9,9,0,2013_2014_2015_2016_2017_2018,Romania,"Europe 
&
 Central Asia",3,Democ,Government Effectiveness: Estimate,9,-0.05936584207746726,2013_2014_2015_2016_2017_2018_2019_2020_2021
ROU,TrustFamily_M,2,3.753383585081425,2012_2018,9,75.52,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,9,9,0,2013_2014_2015_2016_2017_2018,Romania,"Europe 
&
 Central Asia",3,Democ,Rule of Law: Estimate,9,0.3399124344189962,2013_2014_2015_2016_2017_2018_2019_2020_2021
ROU,TrustForeigner_M,2,1.9950262386777,2012_2018,9,75.52,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,9,9,0,2013_2014_2015_2016_2017_2018,Romania,"Europe 
&
 Central Asia",3,Democ,GDP per capita (current US$),9,11342.706617602707,2013_2014_2015_2016_2017_2018_2019_2020_2021
ROU,TrustForeigner_M,2,1.9950262386777,2012_2018,9,75.52,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,9,9,0,2013_2014_2015_2016_2017_2018,Romania,"Europe 
&
 Central Asia",3,Democ,Government Effectiveness: Estimate,9,-0.05936584207746726,2013_2014_2015_2016_2017_2018_2019_2020_2021
ROU,TrustForeigner_M,2,1.9950262386777,2012_2018,9,75.52,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,9,9,0,2013_2014_2015_2016_2017_2018,Romania,"Europe 
&
 Central Asia",3,Democ,Rule of Law: Estimate,9,0.3399124344189962,2013_2014_2015_2016_2017_2018_2019_2020_2021
ROU,TrustNeighbor_M,2,2.3861920382820703,2012_2018,9,75.52,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,9,9,0,2013_2014_2015_2016_2017_2018,Romania,"Europe 
&
 Central Asia",3,Democ,GDP per capita (current US$),9,11342.706617602707,2013_2014_2015_2016_2017_2018_2019_2020_2021
ROU,TrustNeighbor_M,2,2.3861920382820703,2012_2018,9,75.52,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,9,9,0,2013_2014_2015_2016_2017_2018,Romania,"Europe 
&
 Central Asia",3,Democ,Government Effectiveness: Estimate,9,-0.05936584207746726,2013_2014_2015_2016_2017_2018_2019_2020_2021
ROU,TrustNeighbor_M,2,2.3861920382820703,2012_2018,9,75.52,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,9,9,0,2013_2014_2015_2016_2017_2018,Romania,"Europe 
&
 Central Asia",3,Democ,Rule of Law: Estimate,9,0.3399124344189962,2013_2014_2015_2016_2017_2018_2019_2020_2021
ROU,TrustPagan_M,2,2.03626646084868,2012_2018,9,75.52,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,9,9,0,2013_2014_2015_2016_2017_2018,Romania,"Europe 
&
 Central Asia",3,Democ,GDP per capita (current US$),9,11342.706617602707,2013_2014_2015_2016_2017_2018_2019_2020_2021
ROU,TrustPagan_M,2,2.03626646084868,2012_2018,9,75.52,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,9,9,0,2013_2014_2015_2016_2017_2018,Romania,"Europe 
&
 Central Asia",3,Democ,Government Effectiveness: Estimate,9,-0.05936584207746726,2013_2014_2015_2016_2017_2018_2019_2020_2021
ROU,TrustPagan_M,2,2.03626646084868,2012_2018,9,75.52,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,9,9,0,2013_2014_2015_2016_2017_2018,Romania,"Europe 
&
 Central Asia",3,Democ,Rule of Law: Estimate,9,0.3399124344189962,2013_2014_2015_2016_2017_2018_2019_2020_2021
ROU,TrustStranger_M,2,1.67471206578516,2012_2018,9,75.52,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,9,9,0,2013_2014_2015_2016_2017_2018,Romania,"Europe 
&
 Central Asia",3,Democ,GDP per capita (current US$),9,11342.706617602707,2013_2014_2015_2016_2017_2018_2019_2020_2021
ROU,TrustStranger_M,2,1.67471206578516,2012_2018,9,75.52,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,9,9,0,2013_2014_2015_2016_2017_2018,Romania,"Europe 
&
 Central Asia",3,Democ,Government Effectiveness: Estimate,9,-0.05936584207746726,2013_2014_2015_2016_2017_2018_2019_2020_2021
ROU,TrustStranger_M,2,1.67471206578516,2012_2018,9,75.52,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,9,9,0,2013_2014_2015_2016_2017_2018,Romania,"Europe 
&
 Central Asia",3,Democ,Rule of Law: Estimate,9,0.3399124344189962,2013_2014_2015_2016_2017_2018_2019_2020_2021
RUS,ConfGV_M,2,2.541814886612045,2011_2017,9,52.49444444444444,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,4,5,1,2013_2014_2015_2016_2017_2018,Russia,"Europe 
&
 Central Asia",3,Democ,GDP per capita (current US$),9,11595.402452256945,2013_2014_2015_2016_2017_2018_2019_2020_2021
RUS,ConfGV_M,2,2.541814886612045,2011_2017,9,52.49444444444444,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,4,5,1,2013_2014_2015_2016_2017_2018,Russia,"Europe 
&
 Central Asia",3,Democ,Government Effectiveness: Estimate,9,-0.21026229941182667,2013_2014_2015_2016_2017_2018_2019_2020_2021
RUS,ConfGV_M,2,2.541814886612045,2011_2017,9,52.49444444444444,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,4,5,1,2013_2014_2015_2016_2017_2018,Russia,"Europe 
&
 Central Asia",3,Democ,Rule of Law: Estimate,9,-0.8213799397150673,2013_2014_2015_2016_2017_2018_2019_2020_2021
RUS,ConfTV_M,2,2.70590938741961,2011_2017,9,52.49444444444444,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,4,5,1,2013_2014_2015_2016_2017_2018,Russia,"Europe 
&
 Central Asia",3,Democ,GDP per capita (current US$),9,11595.402452256945,2013_2014_2015_2016_2017_2018_2019_2020_2021
